timestamp,XGB,GBR,SARIMA,SARIMAX,Observed
2023-10-20 16:00:00,404.512695,410.541919,651.940606,474.658827,415.000000
2023-10-20 17:00:00,428.761383,432.920585,753.525854,445.795257,432.100000
2023-10-20 18:00:00,445.700012,457.744137,826.574055,515.588544,440.000000
2023-10-20 19:00:00,454.852661,439.125738,865.417886,510.757028,450.000000
2023-10-20 20:00:00,413.451080,424.253565,822.708889,428.561695,420.000000
2023-10-20 21:00:00,372.968262,376.057330,709.831395,353.292313,370.000000
2023-10-20 22:00:00,343.974030,356.197387,658.006591,336.408242,320.010000
2023-10-20 23:00:00,264.149261,282.641447,597.360975,258.909895,227.700000
2023-10-21 00:00:00,207.017960,202.243044,579.102799,228.640322,200.000000
2023-10-21 01:00:00,193.272827,180.589607,559.275734,242.559371,198.220000
2023-10-21 02:00:00,185.427444,191.350576,547.324956,207.581000,172.450000
2023-10-21 03:00:00,178.638199,175.158508,542.965730,212.059287,182.220000
2023-10-21 04:00:00,196.109985,195.340132,551.617925,251.693153,200.000000
2023-10-21 05:00:00,228.871811,229.172017,588.811685,322.778533,224.220000
2023-10-21 06:00:00,264.934174,241.081564,674.270303,362.070048,300.000000
2023-10-21 07:00:00,349.538727,320.492784,729.661352,372.580980,420.000000
2023-10-21 08:00:00,454.112518,441.740614,718.370990,465.974627,424.370000
2023-10-21 09:00:00,437.760986,432.392451,653.225326,480.504002,432.180000
2023-10-21 10:00:00,419.258636,416.101806,569.574623,386.475552,415.000000
2023-10-21 11:00:00,413.185486,404.610336,534.200087,412.466815,370.000000
2023-10-21 12:00:00,369.625427,364.384572,516.175744,383.262172,339.000000
2023-10-21 13:00:00,341.231201,336.615505,519.224553,367.650069,370.000000
2023-10-21 14:00:00,369.645355,369.757408,532.083257,405.506907,424.370000
2023-10-21 15:00:00,451.275604,433.395046,576.883974,471.676249,444.370000
2023-10-21 16:00:00,493.626129,482.513462,661.262577,560.606872,471.000000
2023-10-21 17:00:00,532.132080,513.949521,762.847830,538.592526,541.110000
2023-10-21 18:00:00,626.509827,604.171043,835.896030,631.834035,570.000000
2023-10-21 19:00:00,606.388000,577.851733,874.739859,638.672459,570.000000
2023-10-21 20:00:00,548.533447,537.127116,832.030865,543.624643,527.440000
2023-10-21 21:00:00,493.264679,493.992659,719.153370,458.414193,470.000000
2023-10-21 22:00:00,467.682526,456.491513,667.328567,441.692137,435.100000
2023-10-21 23:00:00,415.270447,403.184322,606.682951,371.163578,424.370000
2023-10-22 00:00:00,408.752838,407.351574,588.424775,386.763400,425.470000
2023-10-22 01:00:00,404.869843,404.133995,568.597710,405.835597,425.470000
2023-10-22 02:00:00,421.827881,414.798542,556.646931,412.086960,435.470000
2023-10-22 03:00:00,428.422485,422.544302,552.287705,443.222971,435.470000
2023-10-22 04:00:00,427.154053,429.310515,560.939900,465.785963,435.470000
2023-10-22 05:00:00,434.749451,437.954265,598.133659,516.016801,439.000000
2023-10-22 06:00:00,436.362244,469.258000,683.592277,533.921569,445.470000
2023-10-22 07:00:00,441.054169,448.260316,738.983326,489.772437,432.850000
2023-10-22 08:00:00,440.031677,441.806845,727.692964,468.593946,425.470000
2023-10-22 09:00:00,427.567230,430.268767,662.547299,459.498294,402.100000
2023-10-22 10:00:00,401.751007,394.907090,578.896596,358.964980,388.100000
2023-10-22 11:00:00,396.255981,386.477994,543.522060,391.688184,311.000000
2023-10-22 12:00:00,323.084625,315.679086,525.497717,327.121734,330.220000
2023-10-22 13:00:00,337.357422,332.306305,528.546526,359.340306,323.220000
2023-10-22 14:00:00,334.602142,329.850932,541.405230,365.128656,323.220000
2023-10-22 15:00:00,347.589905,341.725615,586.205946,366.707700,330.220000
2023-10-22 16:00:00,373.118195,356.193799,670.584550,423.750396,400.000000
2023-10-22 17:00:00,457.658081,451.617608,772.169803,452.741080,460.600000
2023-10-22 18:00:00,526.392822,512.324003,845.218004,553.984217,551.220000
2023-10-22 19:00:00,562.806335,573.449999,884.061833,609.805511,555.000000
2023-10-22 20:00:00,522.845215,531.856295,841.352838,521.699460,549.800000
2023-10-22 21:00:00,493.488373,500.684971,728.475344,464.991548,507.500000
2023-10-22 22:00:00,481.979950,495.020908,676.650541,464.594258,465.470000
2023-10-22 23:00:00,435.622437,433.346437,616.004925,384.191842,445.470000
2023-10-23 00:00:00,445.177094,437.823547,597.746749,421.320343,400.000000
2023-10-23 01:00:00,381.952576,387.543794,577.919684,392.591769,400.000000
2023-10-23 02:00:00,405.171234,394.289074,565.968905,387.981048,399.500000
2023-10-23 03:00:00,411.129059,395.558127,561.609679,403.783606,400.000000
2023-10-23 04:00:00,419.826324,408.051828,570.261874,437.942640,430.000000
2023-10-23 05:00:00,463.849609,459.591107,607.455633,528.123308,458.020000
2023-10-23 06:00:00,553.320435,543.178508,692.914251,598.460772,637.150000
2023-10-23 07:00:00,649.406250,665.612916,748.305299,711.138911,712.000000
2023-10-23 08:00:00,767.513489,735.673991,737.014937,738.165307,724.560000
2023-10-23 09:00:00,650.766602,690.307977,671.869272,725.156291,694.000000
2023-10-23 10:00:00,584.826538,640.721071,588.218570,593.449932,620.000000
2023-10-23 11:00:00,565.740845,587.110399,552.844034,578.612067,539.600000
2023-10-23 12:00:00,536.391968,526.976589,534.819691,525.849130,510.400000
2023-10-23 13:00:00,506.924225,508.862493,537.868499,531.666454,497.400000
2023-10-23 14:00:00,508.138000,499.025950,550.727203,542.888138,521.020000
2023-10-23 15:00:00,568.517578,546.064493,595.527920,585.171712,571.630000
2023-10-23 16:00:00,651.684082,638.117195,679.906523,704.463849,667.660000
2023-10-23 17:00:00,793.606995,762.536712,781.491777,738.627063,776.000000
2023-10-23 18:00:00,873.367065,848.066137,854.539977,860.853680,840.000000
2023-10-23 19:00:00,834.820923,815.126646,893.383806,893.447198,843.460000
2023-10-23 20:00:00,780.704285,760.337352,850.674811,798.473769,754.000000
2023-10-23 21:00:00,634.148926,637.027390,737.797317,678.968790,620.000000
2023-10-23 22:00:00,553.775635,581.608205,685.972514,600.696328,550.000000
2023-10-23 23:00:00,485.468262,501.054387,625.326898,491.452138,477.810000
2023-10-24 00:00:00,473.585358,462.231127,607.068722,463.808996,480.220000
2023-10-24 01:00:00,463.299530,461.817120,587.241657,484.649643,475.000000
2023-10-24 02:00:00,461.786865,467.034579,575.290878,476.216793,455.230000
2023-10-24 03:00:00,453.645111,453.699534,570.931652,483.928329,455.230000
2023-10-24 04:00:00,463.088074,465.710869,579.583847,506.534802,453.450000
2023-10-24 05:00:00,478.913147,479.629397,616.777606,561.118365,475.000000
2023-10-24 06:00:00,605.944092,569.730212,702.236224,631.502867,644.420000
2023-10-24 07:00:00,696.543762,672.789814,757.627273,725.586731,700.000000
2023-10-24 08:00:00,727.096130,719.495457,746.336910,720.103235,701.150000
2023-10-24 09:00:00,631.533936,673.278676,681.191245,686.475370,648.940000
2023-10-24 10:00:00,566.027771,583.770007,597.540543,555.734313,571.000000
2023-10-24 11:00:00,527.645325,525.041370,562.166007,546.894232,543.870000
2023-10-24 12:00:00,539.443909,533.454200,544.141664,540.945695,520.000000
2023-10-24 13:00:00,516.030457,521.187374,547.190472,546.113553,520.000000
2023-10-24 14:00:00,546.312500,543.576465,560.049177,574.186364,520.000000
2023-10-24 15:00:00,565.592285,560.538311,604.849893,589.916950,601.000000
2023-10-24 16:00:00,673.289001,676.428003,689.228496,706.698739,648.940000
2023-10-24 17:00:00,712.817200,715.687513,790.813750,667.064098,698.600000
2023-10-24 18:00:00,758.671753,754.249868,863.861950,738.829441,706.480000
2023-10-24 19:00:00,709.174744,699.291257,902.705779,736.869796,690.000000
2023-10-24 20:00:00,619.707642,639.875384,859.996785,640.219051,648.940000
2023-10-24 21:00:00,540.280762,559.617380,747.119290,567.681357,547.830000
2023-10-24 22:00:00,540.123352,531.277457,695.294487,525.598247,506.550000
2023-10-24 23:00:00,479.948181,472.100303,634.648871,442.426429,460.000000
2023-10-25 00:00:00,462.378937,446.324921,616.390695,437.223834,420.000000
2023-10-25 01:00:00,423.455414,413.656997,596.563630,436.007114,415.000000
2023-10-25 02:00:00,424.131378,410.398689,584.612851,414.030393,401.500000
2023-10-25 03:00:00,420.661530,407.157200,580.253625,422.007179,390.000000
2023-10-25 04:00:00,417.505798,407.358186,588.905820,442.668605,406.000000
2023-10-25 05:00:00,452.511200,434.055151,626.099579,527.845350,428.340000
2023-10-25 06:00:00,563.487000,506.731085,711.558197,589.426727,564.100000
2023-10-25 07:00:00,635.563904,600.440031,766.949246,663.825039,645.940000
2023-10-25 08:00:00,681.081360,660.723188,755.658883,706.619099,679.000000
2023-10-25 09:00:00,676.195557,666.826373,690.513219,721.287314,645.930000
2023-10-25 10:00:00,623.269836,589.286930,606.862516,604.831832,610.000000
2023-10-25 11:00:00,594.660400,591.150667,571.487980,628.893495,568.460000
2023-10-25 12:00:00,577.853088,570.187145,553.463637,608.141560,547.000000
2023-10-25 13:00:00,554.959106,546.010240,556.512445,603.843605,527.370000
2023-10-25 14:00:00,548.516235,537.696168,569.371150,588.950793,540.000000
2023-10-25 15:00:00,583.386108,561.188553,614.171866,603.409625,597.930000
2023-10-25 16:00:00,662.660156,660.713221,698.550470,706.376201,645.930000
2023-10-25 17:00:00,727.605164,715.144971,800.135723,696.747248,697.840000
2023-10-25 18:00:00,773.121765,765.062041,873.183923,785.728386,726.000000
2023-10-25 19:00:00,723.709290,706.147531,912.027752,791.730142,731.000000
2023-10-25 20:00:00,658.437622,659.307453,869.318758,707.924470,680.000000
2023-10-25 21:00:00,560.564636,588.820943,756.441263,612.368135,590.000000
2023-10-25 22:00:00,544.128784,550.370951,704.616460,581.598755,539.000000
2023-10-25 23:00:00,488.839050,499.298972,643.970844,490.937415,484.310000
2023-10-26 00:00:00,482.052216,465.278485,625.712669,467.362519,450.000000
2023-10-26 01:00:00,433.940796,434.383278,605.885603,456.242911,436.220000
2023-10-26 02:00:00,432.083893,432.708403,593.934825,440.936446,431.220000
2023-10-26 03:00:00,431.162415,428.081578,589.575598,457.692947,430.000000
2023-10-26 04:00:00,437.321991,443.338507,598.227793,483.827038,430.000000
2023-10-26 05:00:00,450.663635,454.316777,635.421552,545.164905,460.350000
2023-10-26 06:00:00,596.845032,540.035428,720.880170,629.640053,622.140000
2023-10-26 07:00:00,685.506104,652.019966,776.271219,724.101325,657.820000
2023-10-26 08:00:00,717.528198,686.257012,764.980857,721.571873,689.840000
2023-10-26 09:00:00,676.840088,678.603588,699.835192,737.017469,659.000000
2023-10-26 10:00:00,636.815613,619.516825,616.184489,616.390916,635.000000
2023-10-26 11:00:00,627.428650,596.811059,580.809953,654.905251,608.680000
2023-10-26 12:00:00,589.231689,602.153575,562.785610,649.142834,585.000000
2023-10-26 13:00:00,604.023254,588.091614,565.834419,645.659141,585.000000
2023-10-26 14:00:00,609.639465,597.358152,578.693123,653.125450,607.880000
2023-10-26 15:00:00,650.801636,627.592386,623.493839,669.405900,648.630000
2023-10-26 16:00:00,725.641846,697.715664,707.872443,759.820957,680.000000
2023-10-26 17:00:00,767.385559,752.093312,809.457696,737.447024,700.000000
2023-10-26 18:00:00,764.676086,756.871182,882.505896,800.543332,719.000000
2023-10-26 19:00:00,722.592346,708.086121,921.349726,797.473700,711.220000
2023-10-26 20:00:00,653.131042,655.894392,878.640731,702.244949,680.000000
2023-10-26 21:00:00,570.214661,591.504034,765.763237,620.911449,610.000000
2023-10-26 22:00:00,562.523865,576.954711,713.938434,601.576428,556.000000
2023-10-26 23:00:00,500.245117,513.949270,653.292817,517.047389,490.000000
