timestamp,Observed,Transformer,TiDE,Seq2Seq,AutoML
2023-08-20 11:00:00,231.000000,187.3461,231.82290649414065,241.0531768798828,275.9430847167969
2023-08-20 12:00:00,216.400000,154.53566,221.7589569091797,221.4032745361328,240.4022979736328
2023-08-20 13:00:00,220.000000,159.472885,218.0764923095703,232.1804656982422,236.0892639160156
2023-08-20 14:00:00,257.400000,213.259415,231.3328399658203,254.48912048339844,258.0065612792969
2023-08-20 15:00:00,280.000000,305.912445,281.9451599121094,315.0806884765625,290.630859375
2023-08-20 16:00:00,431.030000,350.876862,323.6971130371094,359.789794921875,310.8861999511719
2023-08-20 17:00:00,493.210000,503.040314,477.73583984375,516.3583984375,438.17388916015625
2023-08-20 18:00:00,501.680000,550.421753,555.9332275390625,551.0365600585938,540.09326171875
2023-08-20 19:00:00,529.220000,546.130554,553.4533081054688,542.1432495117188,569.1513671875
2023-08-20 20:00:00,547.180000,559.105408,560.7200317382812,536.712646484375,582.2538452148438
2023-08-20 21:00:00,534.220000,565.707764,548.7405395507812,531.7627563476562,555.0943603515625
2023-08-20 22:00:00,512.220000,529.297119,512.3598022460938,523.4351806640625,519.8466186523438
2023-08-20 23:00:00,500.710000,481.841034,481.15966796875,491.3104553222656,491.8868713378906
2023-08-21 00:00:00,493.100000,501.075256,497.8901977539063,511.6623229980469,501.9084167480469
2023-08-21 01:00:00,493.100000,479.958618,482.1163024902344,489.7337951660156,485.9480895996094
2023-08-21 02:00:00,493.100000,491.364227,505.9887390136719,507.1625061035156,502.6769104003906
2023-08-21 03:00:00,493.100000,489.444672,507.7146606445313,506.3319396972656,502.1559753417969
2023-08-21 04:00:00,493.100000,497.16806,509.8816528320313,504.0276489257813,510.0570373535156
2023-08-21 05:00:00,493.210000,508.981781,520.3508911132812,515.8165283203125,525.0280151367188
2023-08-21 06:00:00,580.000000,576.885071,565.7781372070312,583.3719482421875,595.5326538085938
2023-08-21 07:00:00,640.610000,602.257263,630.9545288085938,631.1543579101562,646.126220703125
2023-08-21 08:00:00,595.000000,621.406677,633.0543823242188,625.2525024414062,648.796630859375
2023-08-21 09:00:00,501.000000,550.421753,567.20556640625,567.0250854492188,578.7053833007812
2023-08-21 10:00:00,493.210000,468.81723,461.5634765625,473.2622680664063,478.5652465820313
2023-08-21 11:00:00,493.100000,479.958618,465.2362365722656,487.8913269042969,461.22119140625
2023-08-21 12:00:00,493.000000,491.364227,494.738037109375,519.22998046875,470.6813659667969
2023-08-21 13:00:00,493.000000,495.225891,498.8356018066406,514.4141235351562,487.57373046875
2023-08-21 14:00:00,493.000000,495.225891,498.5343322753906,519.4325561523438,485.0573425292969
2023-08-21 15:00:00,493.100000,527.229736,512.7721557617188,534.1586303710938,497.7439880371094
2023-08-21 16:00:00,495.710000,529.297119,515.1068725585938,542.4564208984375,504.2772521972656
2023-08-21 17:00:00,559.000000,561.297607,542.7468872070312,562.854736328125,531.6043701171875
2023-08-21 18:00:00,722.220000,631.208191,629.3933715820312,640.2682495117188,629.3912963867188
2023-08-21 19:00:00,840.000000,770.57782,794.0889892578125,772.1620483398438,788.0263671875
2023-08-21 20:00:00,849.340000,849.729126,851.9574584960938,824.0448608398438,865.7863159179688
2023-08-21 21:00:00,800.000000,764.573303,796.0330200195312,771.3575439453125,796.0040283203125
2023-08-21 22:00:00,696.490000,738.126282,721.2384643554688,712.6430053710938,721.6505126953125
2023-08-21 23:00:00,517.770000,616.56311,629.8400268554688,607.76416015625,644.1026611328125
2023-08-22 00:00:00,525.000000,529.297119,522.07958984375,539.6475830078125,517.3005981445312
2023-08-22 01:00:00,496.550000,510.977783,517.9796752929688,527.7206420898438,525.7727661132812
2023-08-22 02:00:00,496.550000,497.16806,503.8515625,512.1961059570312,516.6192626953125
2023-08-22 03:00:00,496.550000,501.075256,506.9480895996094,511.3077087402344,511.4690551757813
2023-08-22 04:00:00,496.550000,514.993286,520.1380615234375,521.5987548828125,527.2471923828125
2023-08-22 05:00:00,525.000000,527.229736,536.6242065429688,546.3659057617188,547.1600952148438
2023-08-22 06:00:00,645.000000,585.985413,582.2992553710938,607.689208984375,613.4308471679688
2023-08-22 07:00:00,700.000000,638.660461,670.184814453125,686.400390625,678.8378295898438
2023-08-22 08:00:00,640.630000,671.982117,685.2562866210938,671.2647705078125,684.330322265625
2023-08-22 09:00:00,535.930000,583.697021,610.0802612304688,575.6945190429688,624.8806762695312
2023-08-22 10:00:00,496.550000,501.075256,514.4772338867188,514.8200073242188,522.372314453125
2023-08-22 11:00:00,496.550000,495.225891,490.5126647949219,497.6653442382813,493.4574890136719
2023-08-22 12:00:00,496.450000,501.075256,509.2673034667969,522.8994140625,497.3290710449219
2023-08-22 13:00:00,496.450000,499.117828,509.5364685058594,514.9810180664062,508.0746765136719
2023-08-22 14:00:00,496.550000,501.075256,514.9747924804688,528.7147216796875,516.1173095703125
2023-08-22 15:00:00,501.190000,535.548096,532.9093627929688,547.60205078125,530.2630004882812
2023-08-22 16:00:00,580.000000,550.421753,549.0197143554688,568.0888671875,563.9794311523438
2023-08-22 17:00:00,663.000000,633.682556,643.0783081054688,676.8162841796875,652.3307495117188
2023-08-22 18:00:00,750.000000,698.790649,723.96826171875,746.8792114257812,744.4880981445312
2023-08-22 19:00:00,854.220000,773.597656,800.4884033203125,793.6767578125,823.2272338867188
2023-08-22 20:00:00,870.000000,843.108704,868.3761596679688,841.2828369140625,874.0536499023438
2023-08-22 21:00:00,800.010000,776.629333,822.650390625,804.2831420898438,804.3456420898438
2023-08-22 22:00:00,675.000000,735.24469,742.6917114257812,721.9511108398438,721.0897827148438
2023-08-22 23:00:00,575.000000,614.155457,628.5634155273438,607.7271118164062,637.7717895507812
2023-08-23 00:00:00,543.000000,565.707764,577.6589965820312,576.7543334960938,579.86376953125
2023-08-23 01:00:00,510.000000,525.170349,543.9271240234375,554.0314331054688,565.6163940429688
2023-08-23 02:00:00,494.000000,508.981781,528.3251953125,538.9367065429688,555.2000122070312
2023-08-23 03:00:00,490.000000,495.225891,512.4139404296875,521.556884765625,543.6912231445312
2023-08-23 04:00:00,494.580000,499.117828,514.8825073242188,529.44482421875,546.5099487304688
2023-08-23 05:00:00,530.000000,517.012817,531.5150146484375,550.4293212890625,567.8766479492188
2023-08-23 06:00:00,660.000000,583.697021,585.3411865234375,619.08984375,626.4689331054688
2023-08-23 07:00:00,700.000000,648.733643,689.8712768554688,694.58837890625,715.2255859375
2023-08-23 08:00:00,630.000000,664.141663,676.2593994140625,651.4840087890625,678.1546020507812
2023-08-23 09:00:00,535.730000,567.925781,593.8980712890625,565.2095947265625,595.0209350585938
2023-08-23 10:00:00,490.000000,495.225891,507.7443542480469,492.4383239746094,522.5609741210938
2023-08-23 11:00:00,471.320000,478.083557,467.8753051757813,460.88916015625,482.323974609375
2023-08-23 12:00:00,450.000000,470.656036,476.8533325195313,478.9804382324219,477.188232421875
2023-08-23 13:00:00,460.000000,450.818817,458.2486267089844,463.5134887695313,467.5921325683594
2023-08-23 14:00:00,482.220000,465.161072,473.8896484375,487.6495056152344,477.9847106933594
2023-08-23 15:00:00,510.000000,506.993561,507.4435119628906,527.00634765625,502.8607482910156
2023-08-23 16:00:00,590.000000,548.271973,557.0255737304688,585.8529663085938,543.2609252929688
2023-08-23 17:00:00,672.020000,658.965454,657.7930297851562,692.5711059570312,654.6622314453125
2023-08-23 18:00:00,825.020000,758.615601,775.5101928710938,785.410888671875,756.9230346679688
2023-08-23 19:00:00,899.990000,880.169495,903.1570434570312,919.58203125,908.2605590820312
2023-08-23 20:00:00,920.000000,897.549011,907.1516723632812,895.1093139648438,917.5283203125
2023-08-23 21:00:00,854.220000,843.108704,878.1273803710938,855.8419799804688,847.9926147460938
2023-08-23 22:00:00,721.000000,791.966736,787.7361450195312,780.0623168945312,771.1715087890625
2023-08-23 23:00:00,590.000000,653.82959,667.6449584960938,653.2957153320312,680.04931640625
2023-08-24 00:00:00,574.000000,565.707764,581.3552856445312,594.6659545898438,575.0555419921875
2023-08-24 01:00:00,530.580000,546.130554,567.5409545898438,567.795654296875,583.0997314453125
2023-08-24 02:00:00,512.000000,517.012817,535.0924072265625,539.1061401367188,561.8886108398438
2023-08-24 03:00:00,503.120000,505.013062,520.9296264648438,526.9077758789062,550.0802612304688
2023-08-24 04:00:00,510.000000,506.993561,528.1372680664062,534.91357421875,553.5070190429688
2023-08-24 05:00:00,530.000000,527.229736,549.9781494140625,554.4892578125,583.88623046875
2023-08-24 06:00:00,660.000000,585.985413,594.6527709960938,625.2454223632812,646.2157592773438
2023-08-24 07:00:00,700.000000,641.164001,684.4541015625,705.3916015625,697.3723754882812
2023-08-24 08:00:00,650.000000,658.965454,684.0377807617188,682.5909423828125,680.8300170898438
2023-08-24 09:00:00,563.000000,579.146851,616.905029296875,604.6762084960938,629.2389526367188
2023-08-24 10:00:00,518.460000,505.013062,519.2910766601562,509.0280456542969,537.2277221679688
2023-08-24 11:00:00,503.120000,495.225891,493.8101501464844,492.4263305664063,503.0252990722656
2023-08-24 12:00:00,497.000000,485.628021,488.9354553222656,501.9417114257813,481.58251953125
2023-08-24 13:00:00,497.000000,487.532623,507.29595947265625,518.0720825195312,499.5637817382813
2023-08-24 14:00:00,497.000000,503.040314,514.3114624023438,528.2601928710938,499.67724609375
2023-08-24 15:00:00,530.230000,531.372681,529.2911987304688,554.0299682617188,514.6661987304688
2023-08-24 16:00:00,600.000000,574.63208,578.94189453125,612.4484252929688,572.1931762695312
2023-08-24 17:00:00,721.040000,690.637878,671.605224609375,715.2069091796875,678.18994140625
2023-08-24 18:00:00,932.810000,833.274536,842.0422973632812,856.0095825195312,813.3150024414062
2023-08-24 19:00:00,943.620000,1009.265808,1035.0184326171875,1042.7845458984375,1028.8779296875
2023-08-24 20:00:00,943.720000,959.24408,949.3419799804688,954.8806762695312,958.7041015625
2023-08-24 21:00:00,848.500000,869.903564,888.57373046875,883.5107421875,860.5457153320312
2023-08-24 22:00:00,690.000000,788.875244,783.0300903320312,774.36376953125,764.9463500976562
2023-08-24 23:00:00,585.000000,623.842712,634.97314453125,637.504150390625,654.5016479492188
2023-08-25 00:00:00,524.000000,572.387939,557.2014770507812,575.2615356445312,558.8767700195312
2023-08-25 01:00:00,492.570000,501.075256,505.0864868164063,519.3147583007812,521.7723999023438
2023-08-25 02:00:00,480.270000,491.364227,483.8884887695313,494.83251953125,504.3548889160156
2023-08-25 03:00:00,480.000000,495.225891,483.53466796875,493.1600646972656,500.5972595214844
2023-08-25 04:00:00,480.790000,497.16806,496.36962890625,505.2465515136719,510.8243713378906
2023-08-25 05:00:00,485.470000,506.993561,505.5033874511719,517.4461669921875,525.9490356445312
2023-08-25 06:00:00,570.000000,565.707764,542.31884765625,573.5054321289062,588.9859008789062
2023-08-25 07:00:00,630.000000,597.562683,630.2855834960938,661.8440551757812,661.2838134765625
2023-08-25 08:00:00,620.000000,651.276611,657.4349365234375,673.941162109375,698.3428344726562
2023-08-25 09:00:00,570.000000,609.368286,622.2633056640625,633.9121704101562,651.5422973632812
2023-08-25 10:00:00,490.000000,548.271973,555.8212890625,561.8077392578125,565.8812866210938
2023-08-25 11:00:00,480.000000,497.16806,481.0616149902344,495.02001953125,505.5699157714844
2023-08-25 12:00:00,470.000000,495.225891,478.9550476074219,507.4524536132813,500.4334106445313
2023-08-25 13:00:00,477.920000,491.364227,476.2876892089844,503.6098327636719,505.2709045410156
2023-08-25 14:00:00,484.770000,499.117828,486.6653747558594,513.3781127929688,508.923828125
2023-08-25 15:00:00,515.000000,525.170349,510.6252136230469,540.4186401367188,518.5463256835938
2023-08-25 16:00:00,615.000000,581.41748,566.4801635742188,591.914794921875,574.1106567382812
2023-08-25 17:00:00,731.000000,726.667175,692.8660278320312,710.9765014648438,716.7478637695312
2023-08-25 18:00:00,850.410000,836.539795,844.9107666015625,836.4068603515625,842.1028442382812
2023-08-25 19:00:00,912.220000,955.500427,915.8563842773438,922.8737182617188,970.7325439453124
2023-08-25 20:00:00,922.220000,944.356873,911.4110717773438,906.0986328125,942.1295166015624
2023-08-25 21:00:00,808.250000,859.757202,865.8391723632812,858.1731567382812,832.3759765625
2023-08-25 22:00:00,674.920000,764.573303,747.4552612304688,736.4105834960938,723.6821899414062
2023-08-25 23:00:00,551.360000,626.28833,634.0531616210938,631.51513671875,646.7587280273438
2023-08-26 00:00:00,525.000000,541.872803,533.0406494140625,553.6647338867188,527.0385131835938
2023-08-26 01:00:00,476.000000,495.225891,525.1348876953125,539.6911010742188,521.46826171875
2023-08-26 02:00:00,455.000000,461.533386,467.2148132324219,490.3274536132813,481.7253112792969
2023-08-26 03:00:00,455.000000,457.933929,459.2048034667969,477.8658752441406,472.8177185058594
2023-08-26 04:00:00,455.000000,454.362488,463.33251953125,476.5315551757813,475.7030334472656
2023-08-26 05:00:00,450.000000,457.933929,475.2854614257813,490.5025939941406,492.1814880371094
2023-08-26 06:00:00,455.000000,478.083557,481.4770202636719,495.8175964355469,518.1144409179688
2023-08-26 07:00:00,475.000000,474.355286,486.3076171875,506.5011901855469,515.033447265625
2023-08-26 08:00:00,485.000000,476.21579,496.4519653320313,509.2293395996094,532.3785400390625
2023-08-26 09:00:00,474.320000,476.21579,487.0185546875,500.4682312011719,501.82666015625
2023-08-26 10:00:00,460.000000,450.818817,459.1492614746094,469.0120239257813,467.501953125
2023-08-26 11:00:00,430.000000,443.814026,445.0083618164063,455.4828796386719,449.4645080566406
2023-08-26 12:00:00,430.000000,416.864105,422.2685241699219,440.0077209472656,431.0403442382813
2023-08-26 13:00:00,430.000000,430.12854,438.0130004882813,453.7669372558594,433.2841796875
2023-08-26 14:00:00,439.860000,430.12854,447.6011657714844,465.3898620605469,434.37213134765625
2023-08-26 15:00:00,465.000000,459.730133,463.5265197753906,486.6544494628906,460.3162231445313
2023-08-26 16:00:00,518.000000,503.040314,497.8934631347656,525.9457397460938,500.012451171875
2023-08-26 17:00:00,675.000000,574.63208,557.8412475585938,582.1142578125,570.4826049804688
2023-08-26 18:00:00,837.500000,741.019104,736.330810546875,737.5386962890625,735.4833984375
2023-08-26 19:00:00,750.000000,894.045898,901.8587036132812,864.1744384765625,901.5438842773438
2023-08-26 20:00:00,804.380000,773.597656,789.8236694335938,768.5045776367188,810.9821166992188
2023-08-26 21:00:00,725.000000,779.672913,791.4823608398438,768.1500244140625,771.5203857421875
2023-08-26 22:00:00,630.000000,648.733643,678.2767944335938,660.4690551757812,668.8017578125
2023-08-26 23:00:00,540.000000,567.925781,594.3812866210938,574.2935180664062,608.982421875
2023-08-27 00:00:00,505.000000,491.364227,509.2984313964844,505.7567443847656,502.8262634277344
2023-08-27 01:00:00,474.840000,461.533386,473.9452209472656,481.5313415527344,473.9801330566406
2023-08-27 02:00:00,459.000000,452.587189,452.59576416015625,461.8917541503906,456.8293151855469
2023-08-27 03:00:00,451.210000,447.302734,448.6145935058594,455.7914733886719,453.2671813964844
2023-08-27 04:00:00,445.000000,438.631775,449.0036315917969,448.7073669433594,458.826171875
2023-08-27 05:00:00,445.000000,431.815918,450.9856872558594,446.1558532714844,463.4408874511719
2023-08-27 06:00:00,459.000000,436.917816,453.7836608886719,448.8731384277344,470.1084899902344
2023-08-27 07:00:00,470.000000,447.302734,474.2966918945313,474.4510192871094,482.10650634765625
2023-08-27 08:00:00,474.890000,443.814026,477.59033203125,479.7282409667969,486.0427856445313
2023-08-27 09:00:00,479.600000,435.210541,465.3865356445313,468.7978210449219,471.4073181152344
2023-08-27 10:00:00,477.100000,440.352448,472.1499938964844,473.5884399414063,466.7748107910156
2023-08-27 11:00:00,474.600000,461.533386,486.5809020996094,482.9035339355469,457.8545837402344
2023-08-27 12:00:00,474.600000,454.362488,480.9649353027344,480.8337097167969,462.1932678222656
2023-08-27 13:00:00,474.600000,456.144714,487.58447265625,483.1979675292969,480.6289978027344
2023-08-27 14:00:00,474.600000,461.533386,503.0354614257813,494.5536193847656,494.0289001464844
2023-08-27 15:00:00,479.600000,478.083557,508.0993347167969,496.9474182128906,498.8860778808594
2023-08-27 16:00:00,482.100000,495.225891,520.5464477539062,512.1666259765625,506.2793884277344
2023-08-27 17:00:00,495.000000,535.548096,539.8082885742188,536.1765747070312,546.8756713867188
2023-08-27 18:00:00,561.000000,556.921753,555.893798828125,564.521240234375,595.0503540039062
2023-08-27 19:00:00,638.220000,621.406677,615.3697509765625,615.5614624023438,660.7155151367188
2023-08-27 20:00:00,648.220000,677.260376,667.3790893554688,653.5377197265625,687.4839477539062
2023-08-27 21:00:00,613.000000,643.677368,621.0900268554688,628.0316772460938,623.8241577148438
2023-08-27 22:00:00,543.120000,567.925781,575.7614135742188,574.3668823242188,572.6659545898438
2023-08-27 23:00:00,483.750000,489.444672,495.6793518066406,487.6151428222656,494.0836486816406
2023-08-28 00:00:00,464.000000,465.161072,478.5333557128906,478.5551452636719,469.1891174316406
2023-08-28 01:00:00,421.000000,449.057343,446.6629943847656,453.826416015625,456.5816955566406
2023-08-28 02:00:00,412.000000,425.105713,432.05908203125,431.9539489746094,445.1664123535156
2023-08-28 03:00:00,408.000000,423.444489,429.907958984375,429.3215942382813,445.859375
2023-08-28 04:00:00,426.000000,423.444489,434.2778930664063,436.6103515625,455.5703125
2023-08-28 05:00:00,438.000000,450.818817,465.0075378417969,468.4414978027344,491.6820373535156
2023-08-28 06:00:00,554.000000,521.075623,510.2315368652344,538.1327514648438,543.7601928710938
2023-08-28 07:00:00,650.000000,570.152527,634.3693237304688,657.8167114257812,640.8466796875
2023-08-28 08:00:00,678.300000,658.965454,681.6348876953125,691.264404296875,689.3394165039062
2023-08-28 09:00:00,640.000000,658.965454,679.3016967773438,686.4348754882812,689.4356689453125
2023-08-28 10:00:00,560.000000,614.155457,627.2095336914062,638.7133178710938,654.0552978515625
2023-08-28 11:00:00,550.000000,563.498352,568.5029907226562,581.1015625,600.5010986328125
2023-08-28 12:00:00,600.000000,556.921753,562.809326171875,583.4755859375,578.2282104492188
2023-08-28 13:00:00,624.780000,604.618347,619.8768920898438,635.7239990234375,644.7557983398438
2023-08-28 14:00:00,624.790000,623.842712,644.9019775390625,656.5950317382812,664.6451416015625
2023-08-28 15:00:00,698.060000,636.166687,670.1235961914062,670.2879028320312,683.5302124023438
2023-08-28 16:00:00,770.000000,743.923279,763.9843139648438,764.8524780273438,770.7737426757812
2023-08-28 17:00:00,840.000000,866.50824,826.6557006835938,832.1364135742188,838.5899658203125
2023-08-28 18:00:00,862.220000,955.500427,891.9777221679688,897.9918212890625,906.6011962890624
2023-08-28 19:00:00,916.430000,963.00238,918.9085083007812,906.7929077148438,969.1334838867188
2023-08-28 20:00:00,923.050000,951.771423,930.3807983398438,898.1539306640625,974.65478515625
2023-08-28 21:00:00,814.220000,846.412415,868.9816284179688,870.8676147460938,850.7081298828125
2023-08-28 22:00:00,650.000000,743.923279,750.2939453125,729.9146728515625,741.5279541015625
2023-08-28 23:00:00,510.000000,590.589233,615.8023071289062,591.404296875,632.8483276367188
2023-08-29 00:00:00,515.000000,508.981781,509.6601257324219,523.3171997070312,526.857421875
2023-08-29 01:00:00,500.000000,489.444672,512.3893432617188,509.2210998535156,527.9169311523438
2023-08-29 02:00:00,489.200000,491.364227,502.4518737792969,493.6358947753906,528.3645629882812
2023-08-29 03:00:00,479.200000,485.628021,495.9938659667969,494.7493591308594,523.5517578125
2023-08-29 04:00:00,484.000000,478.083557,498.3911743164063,498.6580505371094,524.6414184570312
2023-08-29 05:00:00,501.000000,497.16806,510.6259460449219,515.0599975585938,540.1807250976562
2023-08-29 06:00:00,577.000000,563.498352,577.1824340820312,606.2902221679688,604.2106323242188
2023-08-29 07:00:00,631.760000,604.618347,672.1520385742188,697.5537109375,690.1945190429688
2023-08-29 08:00:00,650.000000,653.82959,690.7787475585938,712.70263671875,707.1510620117188
2023-08-29 09:00:00,605.000000,636.166687,665.360595703125,686.6864013671875,682.2830200195312
2023-08-29 10:00:00,565.000000,590.589233,611.8052978515625,631.14404296875,644.3587646484375
2023-08-29 11:00:00,550.000000,567.925781,576.8282470703125,603.1044311523438,597.0972900390625
2023-08-29 12:00:00,515.000000,550.421753,568.1492309570312,593.3624877929688,587.3741455078125
2023-08-29 13:00:00,520.000000,535.548096,547.18017578125,569.7659912109375,590.5219116210938
2023-08-29 14:00:00,530.000000,537.648132,555.9766235351562,580.6239624023438,583.2545776367188
2023-08-29 15:00:00,555.000000,559.105408,580.2785034179688,610.2744140625,618.5693359375
2023-08-29 16:00:00,630.000000,604.618347,617.463623046875,656.0492553710938,646.5946655273438
2023-08-29 17:00:00,740.000000,712.592834,693.9620361328125,739.8238525390625,711.0333862304688
2023-08-29 18:00:00,800.000000,830.021973,812.5505981445312,856.8280639648438,829.03173828125
2023-08-29 19:00:00,841.300000,894.045898,848.5680541992188,859.03857421875,851.2101440429688
2023-08-29 20:00:00,865.000000,869.903564,844.3888549804688,837.4279174804688,828.5167846679688
2023-08-29 21:00:00,775.000000,795.070312,809.2490234375,800.5468139648438,784.4924926757812
2023-08-29 22:00:00,615.000000,715.385742,711.1848754882812,711.4664306640625,697.3869018554688
2023-08-29 23:00:00,500.000000,574.63208,577.4559936523438,585.3583984375,587.6447143554688
2023-08-30 00:00:00,510.000000,495.225891,498.8810729980469,509.28564453125,493.9299926757813
2023-08-30 01:00:00,490.000000,499.117828,509.9441528320313,520.4033203125,522.4956665039062
2023-08-30 02:00:00,482.090000,487.532623,498.1267700195313,511.7214050292969,511.0437927246094
2023-08-30 03:00:00,478.630000,479.958618,489.3993225097656,502.2294921875,506.5838928222656
2023-08-30 04:00:00,479.720000,479.958618,490.9328308105469,508.53717041015625,506.2090759277344
2023-08-30 05:00:00,485.000000,497.16806,503.3292541503906,524.242919921875,515.9464111328125
2023-08-30 06:00:00,588.480000,559.105408,546.4020385742188,588.0077514648438,571.0914306640625
2023-08-30 07:00:00,665.000000,621.406677,655.2706298828125,692.0809936523438,667.4497680664062
2023-08-30 08:00:00,675.000000,682.580017,707.2645874023438,740.8124389648438,710.5878295898438
2023-08-30 09:00:00,625.000000,658.965454,684.6474609375,709.5885620117188,684.3842163085938
2023-08-30 10:00:00,590.000000,609.368286,639.6211547851562,663.3341064453125,650.25146484375
2023-08-30 11:00:00,575.000000,597.562683,610.9269409179688,635.644775390625,625.8932495117188
