timestamp,Observed,Seq2Seq,TiDE,AutoML,Transformer
2023-10-13 00:00:00,461.01,483.8817443847656,483.2083435058594,468.9190979003906,483.730835
2023-10-13 01:00:00,458.95,450.2375183105469,464.5763854980469,464.2409362792969,447.302734
2023-10-13 02:00:00,457.2,445.333740234375,453.7907409667969,472.0888671875,454.362488
2023-10-13 03:00:00,455.0,447.2752990722656,457.3462829589844,475.7308044433594,454.362488
2023-10-13 04:00:00,455.45,458.65869140625,470.0562438964844,490.6058044433594,461.533386
2023-10-13 05:00:00,458.95,481.201904296875,493.92877197265625,519.1055908203125,485.628021
2023-10-13 06:00:00,553.25,542.3348999023438,549.209716796875,582.3702392578125,561.297607
2023-10-13 07:00:00,610.11,619.1277465820312,623.4083862304688,621.4769287109375,631.208191
2023-10-13 08:00:00,600.0,619.4760131835938,609.520263671875,627.1121215820312,631.208191
2023-10-13 09:00:00,490.47,579.340576171875,567.1480712890625,576.1825561523438,579.146851
2023-10-13 10:00:00,455.45,473.7998962402344,468.7415161132813,485.2091369628906,457.933929
2023-10-13 11:00:00,453.7,449.9873046875,435.4522399902344,446.1259460449219,447.302734
2023-10-13 12:00:00,440.0,447.896484375,432.2654418945313,424.1629943847656,436.917816
2023-10-13 13:00:00,350.0,457.0286254882813,436.9384460449219,428.11474609375,440.352448
2023-10-13 14:00:00,400.0,399.5674743652344,368.1898498535156,385.3592529296875,364.894043
2023-10-13 15:00:00,450.0,444.6114196777344,420.4536743164063,430.0309753417969,430.12854
2023-10-13 16:00:00,475.81,491.2719421386719,474.5777282714844,464.4305725097656,478.083557
2023-10-13 17:00:00,491.8,508.6921997070313,495.4087829589844,486.6658630371094,495.225891
2023-10-13 18:00:00,478.8,512.9675903320312,501.5186462402344,500.825439453125,491.364227
2023-10-13 19:00:00,510.33,489.71728515625,485.9972839355469,484.4624938964844,474.355286
2023-10-13 20:00:00,400.0,471.9776916503906,474.9569396972656,460.1709899902344,461.533386
2023-10-13 21:00:00,150.0,388.2662963867188,375.6604614257813,382.7061462402344,370.656006
2023-10-13 22:00:00,140.22,243.3749084472656,178.1670379638672,222.3010711669922,167.832352
2023-10-13 23:00:00,55.0,196.772689819336,146.06991577148438,197.73931884765625,137.336273
