timestamp,Observed,Seq2Seq,TiDE,AutoML,Transformer
2023-09-28 13:00:00,325.0,356.39874267578125,321.83770751953125,348.96343994140625,314.42038
2023-09-28 14:00:00,350.0,381.9583740234375,349.233642578125,357.6087341308594,340.05072
2023-09-28 15:00:00,426.0,447.46826171875,404.8462829589844,405.3272399902344,411.995819
2023-09-28 16:00:00,521.92,531.5416870117188,497.1639709472656,494.59765625,529.297119
2023-09-28 17:00:00,687.79,626.2145385742188,605.4597778320312,596.1897583007812,628.743469
2023-09-28 18:00:00,789.83,809.6100463867188,778.69677734375,742.1580200195312,755.654114
2023-09-28 19:00:00,861.0,838.8451538085938,821.5787963867188,812.6832275390625,820.340271
2023-09-28 20:00:00,750.0,816.0297241210938,814.4579467773438,777.570556640625,810.771362
2023-09-28 21:00:00,620.0,690.4183959960938,667.3688354492188,658.3557739257812,648.733643
2023-09-28 22:00:00,530.39,592.4319458007812,565.6842651367188,572.07568359375,590.589233
2023-09-28 23:00:00,475.0,525.8827514648438,503.3468933105469,519.7616577148438,501.075256
2023-09-29 00:00:00,474.26,486.6328125,465.8828125,465.1449890136719,493.29129
2023-09-29 01:00:00,460.0,459.42529296875,456.3772888183594,455.5883483886719,470.656036
2023-09-29 02:00:00,445.5,465.6465759277344,452.2037048339844,458.9408264160156,465.161072
2023-09-29 03:00:00,437.5,461.86669921875,449.077392578125,456.5212097167969,457.933929
2023-09-29 04:00:00,448.2,468.80377197265625,451.7084655761719,462.72216796875,454.362488
2023-09-29 05:00:00,480.8,495.12451171875,474.6197814941406,499.2736511230469,476.21579
2023-09-29 06:00:00,613.93,572.1826782226562,534.2709350585938,562.1572265625,567.925781
2023-09-29 07:00:00,673.7,658.70556640625,638.6654052734375,641.89306640625,631.208191
2023-09-29 08:00:00,602.2,606.0704956054688,623.7914428710938,639.1435546875,646.200562
2023-09-29 09:00:00,499.0,547.0415649414062,546.5399780273438,559.2190551757812,550.421753
2023-09-29 10:00:00,434.7,451.8152770996094,452.3827819824219,468.2073364257813,445.554962
2023-09-29 11:00:00,390.0,418.6526489257813,400.5087585449219,414.51763916015625,413.612244
2023-09-29 12:00:00,360.0,389.9356384277344,375.7470397949219,394.1328430175781,380.95871
2023-09-29 13:00:00,347.0,378.3008728027344,354.87469482421875,381.4996643066406,356.418091
2023-09-29 14:00:00,379.22,398.06646728515625,367.6114196777344,381.9248046875,372.110626
2023-09-29 15:00:00,450.0,460.2857360839844,420.6736755371094,428.9309692382813,443.814026
2023-09-29 16:00:00,525.0,556.3798828125,515.4197998046875,512.5542602539062,561.297607
2023-09-29 17:00:00,641.39,625.8734741210938,596.7199096679688,598.0226440429688,614.155457
2023-09-29 18:00:00,700.0,712.3836669921875,687.6466674804688,676.7626953125,666.744934
2023-09-29 19:00:00,735.0,719.6017456054688,714.2130737304688,713.2860717773438,696.062439
2023-09-29 20:00:00,670.0,698.4774780273438,699.7589111328125,680.9654541015625,690.637878
2023-09-29 21:00:00,550.0,610.5792846679688,602.4708862304688,600.5051879882812,588.282837
2023-09-29 22:00:00,481.98,516.8026733398438,503.6264343261719,503.8338317871094,541.872803
2023-09-29 23:00:00,443.0,448.1827697753906,449.461669921875,461.6624145507813,447.302734
2023-09-30 00:00:00,440.2552481473169,433.5798034667969,424.45947265625,414.8468933105469,440.352448
2023-09-30 01:00:00,448.986295993833,444.9839477539063,447.6315612792969,442.523681640625,436.917816
2023-09-30 02:00:00,436.046812944887,444.8732604980469,447.8177185058594,440.9185180664063,450.818817
2023-09-30 03:00:00,428.19022222350657,444.636962890625,443.2537536621094,440.901123046875,445.554962
2023-09-30 04:00:00,425.76291715585256,447.0368347167969,442.6028747558594,444.5033264160156,442.079865
2023-09-30 05:00:00,437.5377832192667,447.0295104980469,447.4091491699219,452.0125122070313,428.447723
2023-09-30 06:00:00,449.39728365116525,461.8101501464844,466.5829162597656,480.6201171875,456.144714
2023-09-30 07:00:00,459.5353472982098,481.4883728027344,480.4349060058594,468.7187194824219,478.083557
2023-09-30 08:00:00,492.1581479603028,469.7025451660156,474.1158752441406,465.38873291015625,481.841034
2023-09-30 09:00:00,464.0142754113055,483.9091796875,489.1953125,475.4706115722656,491.364227
2023-09-30 10:00:00,466.0527266332938,465.3845825195313,461.246337890625,452.3338317871094,457.933929
2023-09-30 11:00:00,434.3695196318662,465.7369079589844,458.8515625,441.73828125,470.656036
2023-09-30 12:00:00,418.8448966639832,442.9609069824219,433.5734558105469,422.00439453125,440.352448
2023-09-30 13:00:00,419.97403695838767,433.9017639160156,421.755126953125,427.6106872558594,442.079865
2023-09-30 14:00:00,409.3644961475098,432.38677978515625,421.7677917480469,427.6376953125,433.509918
2023-09-30 15:00:00,411.3815233186394,435.180419921875,420.9104919433594,429.0341796875,440.352448
2023-09-30 16:00:00,427.7439418873248,437.1484069824219,426.41650390625,432.9871215820313,457.933929
2023-09-30 17:00:00,444.4778305271439,458.22119140625,445.388427734375,455.4889221191406,472.502045
2023-09-30 18:00:00,469.74523052704967,476.56689453125,463.4215393066406,471.311279296875,476.21579
2023-09-30 19:00:00,534.4099575011807,497.3880004882813,478.9841003417969,484.05322265625,493.29129
2023-09-30 20:00:00,532.324594274371,524.2362670898438,511.2174987792969,491.9864196777344,523.119019
2023-09-30 21:00:00,498.3069810749796,503.7902526855469,492.7352600097656,470.7507934570313,491.364227
2023-09-30 22:00:00,474.31548326759287,456.5552673339844,468.28521728515625,456.5071411132813,465.161072
2023-09-30 23:00:00,457.3583121978448,444.4019470214844,451.51373291015625,450.6024475097656,445.554962
2023-10-01 00:00:00,412.0,432.2538146972656,422.6123046875,408.6480102539063,425.105713
2023-10-01 01:00:00,380.0,384.8627014160156,388.81390380859375,380.6989440917969,377.986267
2023-10-01 02:00:00,340.0,355.1752319335937,351.81011962890625,353.4698791503906,352.254059
2023-10-01 03:00:00,340.0,326.447021484375,323.5790710449219,332.3937072753906,319.387512
2023-10-01 04:00:00,346.22,329.4604187011719,329.9638671875,340.0067443847656,323.164154
2023-10-01 05:00:00,340.0,338.68511962890625,342.5249938964844,361.9972229003906,323.164154
2023-10-01 06:00:00,349.67,336.051025390625,342.1435852050781,368.1409606933594,328.268982
2023-10-01 07:00:00,380.0,353.4419860839844,360.8870849609375,372.4338073730469,344.070923
2023-10-01 08:00:00,360.0,384.2692565917969,385.8497009277344,399.2759399414063,383.954437
2023-10-01 09:00:00,334.22,359.1270446777344,358.8505859375,373.2660827636719,348.138519
2023-10-01 10:00:00,250.0,329.5110778808594,326.55419921875,341.2759704589844,299.976227
2023-10-01 11:00:00,200.0,241.9136962890625,235.5386199951172,280.1095886230469,169.156525
2023-10-01 12:00:00,165.48,207.2118988037109,194.7317657470703,238.7503662109375,136.796951
2023-10-01 13:00:00,200.0,193.701889038086,169.214111328125,211.0369415283203,121.081337
2023-10-01 14:00:00,270.22,250.62454223632807,217.9175567626953,238.1905975341797,180.8396
2023-10-01 15:00:00,344.22,335.95849609375,299.0095520019531,292.22589111328125,297.634003
2023-10-01 16:00:00,487.04,413.9968872070313,381.320556640625,370.0110473632813,399.289276
2023-10-01 17:00:00,500.0,532.9754028320312,515.2667846679688,493.102294921875,535.548096
2023-10-01 18:00:00,594.21,536.8639526367188,526.4986572265625,534.6396484375,541.872803
2023-10-01 19:00:00,620.0,601.1437377929688,614.862548828125,618.3275146484375,641.164001
2023-10-01 20:00:00,609.22,593.3705444335938,592.4700317382812,585.2211303710938,621.406677
2023-10-01 21:00:00,526.63,568.9765014648438,559.21337890625,547.5339965820312,576.885071
2023-10-01 22:00:00,497.27,492.1864318847656,488.1485290527344,492.1257934570313,499.117828
2023-10-01 23:00:00,487.04,458.1502075195313,457.0917053222656,466.1109313964844,459.730133
2023-10-02 00:00:00,460.0,480.593994140625,469.5334167480469,461.07666015625,499.117828
2023-10-02 01:00:00,451.0,443.0469665527344,433.98779296875,435.7961120605469,442.079865
2023-10-02 02:00:00,450.0,449.80615234375,450.6071472167969,448.4307556152344,454.362488
2023-10-02 03:00:00,450.0,455.54888916015625,456.4896545410156,455.08349609375,459.730133
2023-10-02 04:00:00,455.22,462.654541015625,463.7759704589844,463.0707702636719,463.343689
2023-10-02 05:00:00,476.56,492.8071899414063,488.5782165527344,493.9146118164063,489.444672
2023-10-02 06:00:00,585.77,557.5465698242188,546.3046264648438,564.1947631835938,585.985413
2023-10-02 07:00:00,670.0,627.0028686523438,631.3207397460938,627.4154663085938,643.677368
2023-10-02 08:00:00,641.71,652.8349609375,653.32763671875,650.5664672851562,707.039612
2023-10-02 09:00:00,578.9,608.8817749023438,604.150390625,608.8908081054688,631.208191
2023-10-02 10:00:00,497.27,535.6773071289062,525.82861328125,538.6531982421875,525.170349
2023-10-02 11:00:00,480.0,479.822265625,469.3390197753906,476.4237365722656,479.958618
2023-10-02 12:00:00,480.0,484.3190612792969,468.8774108886719,464.2001953125,466.985596
2023-10-02 13:00:00,477.18,494.3207092285156,475.5183715820313,462.9745788574219,481.841034
2023-10-02 14:00:00,460.0,499.9432678222656,482.1865234375,467.1224670410156,485.628021
2023-10-02 15:00:00,486.21,500.5103454589844,479.401123046875,468.3600158691406,495.225891
2023-10-02 16:00:00,568.28,556.6063842773438,539.2222900390625,530.53173828125,572.387939
2023-10-02 17:00:00,696.0,632.3568115234375,628.285400390625,624.2429809570312,643.677368
2023-10-02 18:00:00,790.0,742.2523803710938,744.5718994140625,744.4075927734375,746.838867
2023-10-02 19:00:00,889.58,788.0575561523438,806.3430786132812,798.5570678710938,820.340271
2023-10-02 20:00:00,759.0,771.2880859375,812.5308837890625,772.3680419921875,801.313965
2023-10-02 21:00:00,610.74,649.7135620117188,661.1664428710938,650.4801025390625,626.28833
2023-10-02 22:00:00,522.0,560.7467651367188,554.2877197265625,560.8179931640625,576.885071
2023-10-02 23:00:00,485.4,486.0778503417969,476.3385925292969,487.7840270996094,466.985596
2023-10-03 00:00:00,469.0,464.6004333496094,443.5274963378906,432.083984375,472.502045
2023-10-03 01:00:00,450.0,443.876953125,433.6092834472656,423.833251953125,436.917816
2023-10-03 02:00:00,441.99,445.7599792480469,432.5958557128906,433.9129028320313,435.210541
2023-10-03 03:00:00,430.43,444.2259826660156,432.7979431152344,431.7646484375,438.631775
2023-10-03 04:00:00,441.99,437.8019714355469,422.5274963378906,427.77001953125,428.447723
2023-10-03 05:00:00,462.7,467.904296875,453.84869384765625,473.5047912597656,456.144714
2023-10-03 06:00:00,489.0,532.3267822265625,513.1375122070312,531.0309448242188,533.456299
2023-10-03 07:00:00,503.51,513.8980102539062,509.8844909667969,513.8024291992188,508.981781
2023-10-03 08:00:00,487.03,483.6293029785156,479.17431640625,492.0693359375,493.29129
2023-10-03 09:00:00,350.0,454.7066345214844,435.0112915039063,435.1103515625,447.302734
2023-10-03 10:00:00,30.0,325.1037292480469,304.35760498046875,346.64971923828125,301.154205
2023-10-03 11:00:00,30.0,160.9431610107422,47.95808029174805,136.5530548095703,71.330795
2023-10-03 12:00:00,30.0,133.02293395996094,31.82024574279785,129.21128845214844,70.767914
2023-10-03 13:00:00,30.0,138.6119842529297,47.809043884277344,126.7585220336914,75.995735
2023-10-03 14:00:00,30.0,168.5714874267578,69.67422485351562,130.60975646972656,82.578079
2023-10-03 15:00:00,30.0,219.89480590820312,91.04900360107422,139.47869873046875,127.943588
2023-10-03 16:00:00,170.09,252.1278533935547,107.6832046508789,156.1307373046875,195.615494
2023-10-03 17:00:00,400.0,317.50439453125,233.55810546875,263.7599792480469,330.851471
2023-10-03 18:00:00,469.05,443.4861755371094,425.8206176757813,426.9630432128906,433.509918
2023-10-03 19:00:00,487.03,467.6155395507813,467.1835021972656,477.2459106445313,465.161072
2023-10-03 20:00:00,450.0,445.3432312011719,447.4750061035156,444.5686950683594,440.352448
2023-10-03 21:00:00,70.0,399.4953918457031,393.266357421875,393.0927734375,393.083374
2023-10-03 22:00:00,275.99,212.48745727539065,124.60115051269533,171.0940399169922,109.722961
2023-10-03 23:00:00,50.0,274.40679931640625,247.78892517089844,270.9779357910156,236.163559
2023-10-04 00:00:00,36.0,145.1436767578125,81.568603515625,137.27996826171875,108.006363
2023-10-04 01:00:00,30.0,134.64968872070312,50.17341613769531,133.8248748779297,72.469841
2023-10-04 02:00:00,30.0,134.1708526611328,49.105499267578125,129.2192840576172,83.563271
2023-10-04 03:00:00,30.0,143.74497985839844,53.3126106262207,130.27708435058594,85.568626
2023-10-04 04:00:00,32.0,149.890380859375,59.3069953918457,131.4674835205078,90.792557
2023-10-04 05:00:00,122.0,186.6191864013672,79.5231704711914,138.93946838378906,95.197777
2023-10-04 06:00:00,338.0,259.0042724609375,176.93096923828125,225.4769287109375,192.567245
2023-10-04 07:00:00,410.0,390.2303771972656,381.4755859375,380.0633239746094,363.467529
2023-10-04 08:00:00,400.0,407.5949401855469,399.5207824707031,405.7219543457031,411.995819
2023-10-04 09:00:00,315.0,381.777099609375,357.7323608398437,373.2292175292969,362.046631
2023-10-04 10:00:00,160.1,323.93585205078125,285.7107849121094,315.5812072753906,271.973572
2023-10-04 11:00:00,95.0,262.4549255371094,173.7149658203125,221.379135131836,146.834549
2023-10-04 12:00:00,40.0,235.2533264160156,122.56678771972656,179.9615936279297,130.486771
2023-10-04 13:00:00,60.0,222.8285675048828,85.83407592773438,151.28211975097656,99.029861
2023-10-04 14:00:00,100.0,225.2694091796875,102.1445770263672,158.8815155029297,105.897987
2023-10-04 15:00:00,182.0,267.0640563964844,155.4630584716797,182.37046813964844,209.115265
2023-10-04 16:00:00,361.0,327.22637939453125,242.27842712402344,259.53179931640625,321.90036
2023-10-04 17:00:00,433.0,467.9466857910156,412.9938659667969,405.0312805175781,468.81723
2023-10-04 18:00:00,490.0,501.7986450195313,464.79888916015625,462.5837097167969,489.444672
2023-10-04 19:00:00,547.0,511.9013671875,494.38482666015625,503.3953552246094,519.040283
2023-10-04 20:00:00,500.0,512.0380859375,502.59423828125,497.8561706542969,510.977783
2023-10-04 21:00:00,449.88,457.1155395507813,438.696533203125,440.8697814941406,438.631775
2023-10-04 22:00:00,420.0,409.5802307128906,391.8421630859375,390.6863403320313,421.789734
2023-10-04 23:00:00,339.74,378.38482666015625,366.0522155761719,358.9887390136719,366.326111
2023-10-05 00:00:00,318.2,314.384765625,319.7240295410156,316.863525390625,337.396667
2023-10-05 01:00:00,255.0,295.7094116210937,296.4012451171875,298.494140625,303.524017
2023-10-05 02:00:00,242.22,251.63162231445312,246.2523956298828,265.40399169921875,263.575073
2023-10-05 03:00:00,235.22,244.7130889892578,236.6757049560547,260.54107666015625,257.446198
2023-10-05 04:00:00,245.0,240.966064453125,236.095703125,260.39453125,257.446198
2023-10-05 05:00:00,332.0,259.9571228027344,256.39630126953125,280.0793762207031,271.973572
2023-10-05 06:00:00,425.0,377.7484436035156,366.7852478027344,368.0757751464844,405.592926
2023-10-05 07:00:00,454.66,448.9230651855469,449.8908386230469,433.4188537597656,435.210541
2023-10-05 08:00:00,458.16,450.8137817382813,448.85748291015625,445.0034790039063,457.933929
2023-10-05 09:00:00,405.0,435.9330749511719,419.56201171875,414.5922546386719,428.447723
2023-10-05 10:00:00,330.11,387.4748229980469,358.6793518066406,371.8375549316406,355.024658
2023-10-05 11:00:00,270.0,329.6424255371094,302.7395324707031,317.5296325683594,293.00412
2023-10-05 12:00:00,245.22,302.89459228515625,257.3229675292969,274.971435546875,262.543579
2023-10-05 13:00:00,250.0,301.4858093261719,252.48828125,269.8670654296875,258.457703
2023-10-05 14:00:00,277.71,318.2823486328125,270.9441223144531,294.3124084472656,276.272278
2023-10-05 15:00:00,340.11,357.1427307128906,311.35113525390625,332.3787841796875,336.077362
2023-10-05 16:00:00,421.01,413.049560546875,376.9896545410156,381.9961853027344,407.184296
2023-10-05 17:00:00,480.11,475.5471801757813,461.110595703125,441.3782653808594,476.21579
2023-10-05 18:00:00,489.0,513.7770385742188,497.8826293945313,490.8915100097656,501.075256
2023-10-05 19:00:00,530.0,507.266357421875,506.4728088378906,504.669189453125,527.229736
2023-10-05 20:00:00,520.53,512.2382202148438,505.4183654785156,501.3155822753906,521.075623
2023-10-05 21:00:00,465.73,490.2057189941406,471.48828125,469.1923522949219,481.841034
2023-10-05 22:00:00,470.0,460.63580322265625,435.53955078125,439.0111389160156,476.21579
2023-10-05 23:00:00,450.0,419.3298950195313,418.8101501464844,416.2416076660156,431.815918
2023-10-06 00:00:00,450.0,420.25787353515625,405.8682861328125,386.1919860839844,436.917816
2023-10-06 01:00:00,430.0,435.3622131347656,428.6646118164063,406.4771728515625,443.814026
2023-10-06 02:00:00,419.0,423.9050903320313,417.0619812011719,412.75537109375,435.210541
2023-10-06 03:00:00,417.0,419.8153991699219,414.5758972167969,414.2415466308594,433.509918
2023-10-06 04:00:00,426.0,426.5059509277344,421.0999145507813,421.4602661132813,436.917816
2023-10-06 05:00:00,470.0,458.7937927246094,448.8863220214844,465.2633972167969,461.533386
2023-10-06 06:00:00,503.46,547.0753784179688,535.3203125,555.2340087890625,554.746643
2023-10-06 07:00:00,550.0,557.596923828125,541.0137939453125,535.7274780273438,565.707764
2023-10-06 08:00:00,520.0,553.9363403320312,546.6553344726562,567.7055053710938,583.697021
2023-10-06 09:00:00,490.13,507.5966796875,494.4048461914063,512.44091796875,527.229736
2023-10-06 10:00:00,475.5,456.7763671875,442.1742858886719,453.5832214355469,459.730133
2023-10-06 11:00:00,465.61,435.5003051757813,423.8164978027344,416.5326843261719,449.057343
2023-10-06 12:00:00,420.0,445.1611328125,427.6789245605469,404.1072692871094,438.631775
2023-10-06 13:00:00,380.0,421.0411682128906,404.68939208984375,386.6103820800781,413.612244
2023-10-06 14:00:00,370.0,411.7779235839844,390.1015625,378.253173828125,400.855988
2023-10-06 15:00:00,390.78,411.568115234375,388.9109191894531,392.2071228027344,413.612244
2023-10-06 16:00:00,418.0,433.5968322753906,414.5231018066406,420.8312072753906,447.302734
2023-10-06 17:00:00,430.0,459.099609375,443.2596130371094,441.559814453125,466.985596
2023-10-06 18:00:00,482.5,457.1184997558594,454.3118286132813,456.8156433105469,461.533386
2023-10-06 19:00:00,484.01,481.606689453125,489.8607482910156,488.4018249511719,501.075256
2023-10-06 20:00:00,445.0,443.2076721191406,446.3512878417969,435.7317810058594,466.985596
2023-10-06 21:00:00,398.25,405.8739318847656,400.5990905761719,394.267333984375,411.995819
2023-10-06 22:00:00,320.0,356.2076110839844,355.4782409667969,352.0030822753906,388.492157
2023-10-06 23:00:00,202.22,288.1289367675781,280.51470947265625,289.0536804199219,290.716156
2023-10-07 00:00:00,10.0,186.84109497070312,187.96983337402344,228.3970184326172,205.857727
2023-10-07 01:00:00,10.0,103.45250701904295,26.9134578704834,113.5783920288086,66.419716
2023-10-07 02:00:00,7.0,105.6623306274414,23.5966854095459,110.0234375,80.961533
2023-10-07 03:00:00,5.0,105.93519592285156,19.426645278930664,108.34232330322266,80.961533
2023-10-07 04:00:00,5.0,108.50123596191406,17.18471336364746,107.5385284423828,82.90519
2023-10-07 05:00:00,5.0,107.77619934082033,26.42256546020508,107.6187973022461,80.3237
2023-10-07 06:00:00,25.0,128.29148864746094,37.832801818847656,109.95244598388672,93.706367
2023-10-07 07:00:00,110.0,152.74278259277344,65.11544799804688,123.35277557373048,94.449158
2023-10-07 08:00:00,200.0,186.4987945556641,140.96173095703125,166.40655517578125,105.897987
2023-10-07 09:00:00,180.0,214.1313934326172,205.550537109375,225.71226501464844,155.144409
2023-10-07 10:00:00,130.0,202.2816619873047,176.6256561279297,201.4134979248047,142.286163
2023-10-07 11:00:00,99.0,174.84487915039062,130.68931579589844,164.0643768310547,99.421364
2023-10-07 12:00:00,66.0,168.4190216064453,118.3043975830078,145.64324951171875,109.722961
2023-10-07 13:00:00,60.0,175.94309997558594,109.0619125366211,140.0909881591797,106.316376
2023-10-07 14:00:00,59.0,190.62014770507807,120.11177825927734,143.5635223388672,110.591377
2023-10-07 15:00:00,141.0,210.6493682861328,133.041015625,151.66796875,173.191666
2023-10-07 16:00:00,311.0,285.1785583496094,213.04087829589844,223.5717620849609,289.578857
2023-10-07 17:00:00,363.18,387.7145080566406,357.2640686035156,361.214111328125,413.612244
2023-10-07 18:00:00,454.6,401.02484130859375,384.3979187011719,400.640625,410.385712
2023-10-07 19:00:00,427.8,462.6656799316406,448.9189147949219,454.3635864257813,476.21579
2023-10-07 20:00:00,436.7,422.0389709472656,409.6439514160156,420.439453125,438.631775
2023-10-07 21:00:00,376.89,419.553955078125,403.8168029785156,409.5817260742188,426.773468
2023-10-07 22:00:00,365.0,371.1006164550781,358.52154541015625,370.5904235839844,372.110626
2023-10-07 23:00:00,282.0,346.8813781738281,338.20635986328125,354.2351989746094,349.505005
2023-10-08 00:00:00,371.81,291.6126403808594,273.4693908691406,289.40478515625,283.958557
2023-10-08 01:00:00,300.0,331.1444396972656,335.08203125,331.6336364746094,326.985291
2023-10-08 02:00:00,252.0,281.5395202636719,281.41522216796875,281.06060791015625,291.85791
2023-10-08 03:00:00,202.0,236.4046173095703,242.10940551757807,257.4431457519531,239.898331
2023-10-08 04:00:00,200.0,203.6083831787109,198.6139373779297,226.32237243652344,189.566269
2023-10-08 05:00:00,200.0,198.8901824951172,202.62319946289065,226.3225860595703,176.627289
2023-10-08 06:00:00,206.91,205.1835021972656,210.3878936767578,240.5408172607422,180.8396
2023-10-08 07:00:00,200.0,207.3744354248047,210.6684112548828,253.0952606201172,194.848953
2023-10-08 08:00:00,161.0,193.3773651123047,179.47607421875,240.9162139892578,125.449593
2023-10-08 09:00:00,30.0,164.92274475097656,128.55880737304688,199.35655212402344,69.655258
2023-10-08 10:00:00,10.0,100.28890228271484,9.898476600646973,125.18370819091795,63.081535
2023-10-08 11:00:00,0.01,97.1719741821289,-17.86318016052246,114.87574768066406,61.353043
2023-10-08 12:00:00,0.01,102.3070831298828,-17.58934783935547,102.01757049560548,60.386349
2023-10-08 13:00:00,0.01,106.44054412841795,-20.68034553527832,100.80925750732422,59.671177
2023-10-08 14:00:00,0.1,110.85626220703124,-2.4508957862854004,102.1147003173828,62.831703
2023-10-08 15:00:00,10.0,114.2457275390625,11.846689224243164,103.70672607421876,70.488121
2023-10-08 16:00:00,39.6,164.4530029296875,59.97005844116211,117.1522445678711,89.723145
